person_id,dcboe_hash_id,smd_id,candidate_name,votes,vote_share,ranking,winner,write_in_winner,margin_of_victory,margin_of_victory_percentage,num_candidates,total_votes
11559.0,fa37bfd85621b003c06a56aa8d4d3c1bb8aa62cacae2a8eec99dab9d,smd_2022_5F05,Jennifer Anderson,492,0.7321428571428571,1.0,True,False,321.0,0.4776785714285714,3,672
10449.0,a30456f51506e38adcad2135038b7f26fa987d61e646d8e6b00e7663,smd_2022_5F05,Mary L. Farmer-Allen,171,0.2544642857142857,2.0,False,False,-321,-0.4776785714285714,3,672
,032d3a67029bcefbeef927f873f29c43d86fe5db9150a434dc949e7c,smd_2022_5F05,Write-in,9,0.013392857142857142,3.0,False,False,-483,-0.71875,3,672
11582.0,5ae67c6b194516fbfce94f0f5b5ec9aed63410812cee969d223388da,smd_2022_5F06,Joe Bishop-Henchman,603,0.9773095623987034,1.0,True,False,589.0,0.9546191247974067,2,617
,b6814ee8d10b510047a901dc2fa65e94914fc2bf1759fd98eab65177,smd_2022_5F06,Write-in,14,0.022690437601296597,2.0,False,False,-589,-0.9546191247974067,2,617
10174.0,43f33657fb68f09781297472af5e5e707a0d100b0b5e825d5900fb7b,smd_2022_5F07,Sylvia M. Pinkney,370,0.5597579425113465,1.0,True,False,84.0,0.1270801815431165,3,661
11596.0,0435a563d185de2bb3dd23985170ff5dad1e4c1da486de153055d314,smd_2022_5F07,Michele Keegan,286,0.43267776096822996,2.0,False,False,-84,-0.1270801815431165,3,661
,4a5c3d534fc78a65d62ad1daab531689e94faa711eba3596cb5f69ae,smd_2022_5F07,Write-in,5,0.007564296520423601,3.0,False,False,-365,-0.5521936459909229,3,661
10376.0,7c0ba9d2c6097f1cc87672229429924703a166db2256e5178e454c29,smd_2022_6A01,Keya Chatterjee,496,0.7326440177252584,1.0,True,False,330.0,0.4874446085672082,3,677
11597.0,de62fb5706b8979c748fa0ce8448c51611b848600f1905883e133c40,smd_2022_6A01,Christina Goodlander,166,0.24519940915805022,2.0,False,False,-330,-0.4874446085672082,3,677
,3e48047886c4b1ae68df551e7c9832da9e354e96de1782fa644adcc0,smd_2022_6A01,Write-in,15,0.022156573116691284,3.0,False,False,-481,-0.7104874446085672,3,677
11385.0,d43bdb547c1f8ff6cfca394b3680816b27e413f61a5b7d1c989f3fb3,smd_2022_6A02,Mike Velasquez,728,0.9680851063829787,1.0,True,False,704.0,0.9361702127659575,2,752
,3cddce9317ff00e143d2020678ac1313083622420034f8105679a052,smd_2022_6A02,Write-in,24,0.031914893617021274,2.0,False,False,-704,-0.9361702127659575,2,752
11386.0,29a88149652ecd3a384e3deae96e9464f477874d410cacfd0e6b4adf,smd_2022_6A03,Roberta Shapiro,420,0.525,1.0,True,False,54.0,0.0675,3,800
11448.0,eb42647b77bb88b750ffd60f3b7aa336b65653d69e83df6e9e123e23,smd_2022_6A03,"Nicole ""Nikki"" Delcasale",366,0.4575,2.0,False,False,-54,-0.0675,3,800
,02125e39303c51dbf4dd4ba8bb21a0ffb96aa0a2bac5a60f8fd880ba,smd_2022_6A03,Write-in,14,0.0175,3.0,False,False,-406,-0.5075000000000001,3,800
10184.0,baa62325fecc222e45a3a33e458112e8be2ca31d7f7364603e6dc8e4,smd_2022_6A04,Amber Gove,671,0.6931818181818182,1.0,True,False,383.0,0.39566115702479343,3,968
11518.0,228746de1a248db1d65fa00889143f87d098f2f8f2e291b223d7bd5d,smd_2022_6A04,Alexandra Kelly,288,0.2975206611570248,2.0,False,False,-383,-0.39566115702479343,3,968
,f5ea60f4741e100756856320efd310c6b5d5dc73338a5626b0df006b,smd_2022_6A04,Write-in,9,0.009297520661157025,3.0,False,False,-662,-0.6838842975206612,3,968
10511.0,2f5a9ea4e73a282b221e5c7e065740c05a8092a25ec3bf7f84c34309,smd_2022_6A05,Laura L Gentile,760,0.9731113956466069,1.0,True,False,739.0,0.9462227912932137,2,781
,5882cbc6907bab9682d4f18809ac4f2642f87c1875e5772fea25056a,smd_2022_6A05,Write-in,21,0.026888604353393086,2.0,False,False,-739,-0.9462227912932137,2,781
10380.0,e5a5f2872873a5cd093c1f8257be6e54b09790cc6f382b8cd7dfbdd3,smd_2022_6A06,Robb Dooling,692,0.9558011049723757,1.0,True,False,660.0,0.9116022099447514,2,724
,c73288a8f414730ebefaa804b8b8f22fbdca3612670e564ec9475dc1,smd_2022_6A06,Write-in,32,0.04419889502762431,2.0,False,False,-660,-0.9116022099447514,2,724
11528.0,8efd2d35ccfd78c2ea2f0d3d6f12374330e37d1e3ba4bcc10bfed8d2,smd_2022_6A07,Stephen Moilanen,612,0.9429892141756548,1.0,True,False,575.0,0.8859784283513097,2,649
,9be0d766d2c673160c1ab5e16133ed39a3a2fca1b26a84be839853f8,smd_2022_6A07,Write-in,37,0.05701078582434515,2.0,False,False,-575,-0.8859784283513097,2,649
11449.0,75f2b3e4c27a6b930baec66042b8071fd85ae33202b84f8cd0c317a5,smd_2022_6B01,Frank Avery,581,0.9493464052287581,1.0,True,False,550.0,0.8986928104575163,2,612
,8aaa26baf9e83ed305721eda6a31db6d2fc0c28e7f401f924facda4d,smd_2022_6B01,Write-in,31,0.05065359477124183,2.0,False,False,-550,-0.8986928104575163,2,612
10190.0,0f81e6b928f17a3164d2add7b499620aad2d8b8f31ec9d4914a76621,smd_2022_6B02,"Gerald ""Jerry"" Sroufe",605,0.9587955625990491,1.0,True,False,579.0,0.9175911251980982,2,631
,d48a861ad4a607e1d26da520e722a2912bf9b9fa787f9b11d84270a1,smd_2022_6B02,Write-in,26,0.04120443740095087,2.0,False,False,-579,-0.9175911251980982,2,631
11428.0,f20ee9d079f046921771cb31529cd18bc8935ac6ffbbaf7a5af41f5c,smd_2022_6B03,David Sobelsohn,563,0.9430485762144054,1.0,True,False,529.0,0.8860971524288108,2,597
,db699e685de42d2ab85cb21894a5ae7a8bc25e001c1cb8862dcf51b6,smd_2022_6B03,Write-in,34,0.05695142378559464,2.0,False,False,-529,-0.8860971524288108,2,597
11450.0,271d9f8a9265cc52fe711f234ca134927692b8c4aeca59c8be0ba947,smd_2022_6B04,"Francis ""Frank"" D'Andrea",546,0.9545454545454546,1.0,True,False,520.0,0.9090909090909092,2,572
,2544d3d40e65d34e61910166598c39b0f18ac6c7d133e03315cd19a5,smd_2022_6B04,Write-in,26,0.045454545454545456,2.0,False,False,-520,-0.9090909090909092,2,572
11583.0,e8e1397bd8612d8f8386d561a4ef1d04d6dd342b4710311abf204bdb,smd_2022_6B05,Kasie Durkit,605,0.971107544141252,1.0,True,False,587.0,0.942215088282504,2,623
,e554d80935bdd813c5d4894aa4f04156b3b727cd09887a73f352d036,smd_2022_6B05,Write-in,18,0.028892455858747994,2.0,False,False,-587,-0.942215088282504,2,623
10196.0,fc9f5bf07296269d218cce52df37e050e0a0e97cdc3ad2fe12caaf3b,smd_2022_6B06,Chander Jayaraman,758,0.9463171036204744,1.0,True,False,715.0,0.8926342072409488,2,801
,3f26386725a07b3d65fff980e3d2af73b8f3c7c9e6ffebafe9345dfb,smd_2022_6B06,Write-in,43,0.05368289637952559,2.0,False,False,-715,-0.8926342072409488,2,801
11451.0,626e8277761ffaddb56c48c1f386fd675ff08ff25aec24591a45d3ba,smd_2022_6B07,Vince Mareino,784,0.966707768187423,1.0,True,False,757.0,0.933415536374846,2,811
,20e71de3506089ea3557e3601ba46e8b18e0d62c1c27b1978d870cb9,smd_2022_6B07,Write-in,27,0.03329223181257707,2.0,False,False,-757,-0.933415536374846,2,811
10605.0,2309fb27d670240a96525c60bccd7e1d9189484f949597208d7c5c96,smd_2022_6B08,Edward Ryder,446,0.975929978118162,1.0,True,False,435.0,0.9518599562363239,2,457
,0bf2c7ba6f869e7c315b52fe9a150ba5d627ded8dff5c26a1cf6c60c,smd_2022_6B08,Write-in,11,0.024070021881838075,2.0,False,False,-435,-0.9518599562363239,2,457
11353.0,02c21d554ada077db29576f8c6846dae7b397d429fc74e87b161481f,smd_2022_6B09,Matt LaFortune,745,0.9738562091503268,1.0,True,False,725.0,0.9477124183006536,2,765
,63b8ecf836ff833adaf61468ed62d8551cca84917b02fa4db34039a5,smd_2022_6B09,Write-in,20,0.026143790849673203,2.0,False,False,-725,-0.9477124183006536,2,765
11414.0,eb1f0877f849e87b3d363b2491ceb3f3629fc43d27acdedd30730f29,smd_2022_6C01,Christy Kwan,478,0.7887788778877888,1.0,True,False,361.0,0.5957095709570956,3,606
11529.0,86a6d50dbe52d3ffe621b0631653e210411e099b06a3612c307b3053,smd_2022_6C01,Lauren Kuritz,117,0.19306930693069307,2.0,False,False,-361,-0.5957095709570956,3,606
,8dca38a8013948c4495a8729db5c4d95dcab64961003c7ff66986a17,smd_2022_6C01,Write-in,11,0.018151815181518153,3.0,False,False,-467,-0.7706270627062706,3,606
11387.0,bb885b61019cbd6824af646dfd59a931b37272b4865d0df4dcdbe3b9,smd_2022_6C02,Leslie Merkle,525,0.9210526315789473,1.0,True,False,480.0,0.8421052631578947,2,570
,705fe8b34e22bedbe55eb68f35a176405da6fdbcdb45485aaad24832,smd_2022_6C02,Write-in,45,0.07894736842105263,2.0,False,False,-480,-0.8421052631578947,2,570
10200.0,22dc302d833a166e53f50f68578d63eeeb992cebf5c85f5b597714ea,smd_2022_6C03,Jay Adelstein,654,0.9478260869565217,1.0,True,False,618.0,0.8956521739130434,2,690
,5df3d4e118b91bd04433c77288b3ec68e7aec5516684dd4c7209f169,smd_2022_6C03,Write-in,36,0.05217391304347826,2.0,False,False,-618,-0.8956521739130434,2,690
10201.0,89b2811b5b01fd148fe53d6c14ae333e1cf03e014f8971742f26099d,smd_2022_6C04,Mark Eckenwiler,545,0.9663120567375887,1.0,True,False,526.0,0.9326241134751774,2,564
,21efb30cc6a87647251494cd5ceaf6005fd9050aad7525204c5a94a7,smd_2022_6C04,Write-in,19,0.03368794326241135,2.0,False,False,-526,-0.9326241134751774,2,564
10202.0,5d2e84580841305f25ff288f0b3544c0ac61c7932e846e4cda51d527,smd_2022_6C05,Joel Kelty,664,0.9553956834532374,1.0,True,False,633.0,0.9107913669064749,2,695
,858fec27445e8e3a2b1c1e57ee066662445f64e16ef72bd260927618,smd_2022_6C05,Write-in,31,0.04460431654676259,2.0,False,False,-633,-0.9107913669064749,2,695
11389.0,2747b9e289b06119a4cbc8dbf15d5b769684233500f618817b669eef,smd_2022_6C06,Patricia Eguino,596,0.956661316211878,1.0,True,False,569.0,0.913322632423756,2,623
,1e42dbc5bf9dd991999a27f1d1d5fa348288164cb3727654f44e1851,smd_2022_6C06,Write-in,27,0.04333868378812199,2.0,False,False,-569,-0.913322632423756,2,623
11140.0,af542eadaa41c25e7b6c92c9fa35918da6466aee4e1c90f93c149b9b,smd_2022_6C07,Tony T Goodman,541,0.9712746858168761,1.0,True,False,525.0,0.9425493716337523,2,557
,fb7e500f13f73701f2b2c2352a86b167c3f414f395983f126a4ada66,smd_2022_6C07,Write-in,16,0.02872531418312388,2.0,False,False,-525,-0.9425493716337523,2,557
11506.0,d949a12680cf7d402478bffbb8e8e4e57462047696308e6f1b9666b8,smd_2022_6D01,Bob Link,392,0.9631449631449631,1.0,True,False,377.0,0.9262899262899262,2,407
,29de4e86938b4cd7f7b099123efd31ef5229702a03de41d09d289253,smd_2022_6D01,Write-in,15,0.036855036855036855,2.0,False,False,-377,-0.9262899262899262,2,407
10206.0,49cdbf9f20f82f8cc25812c8368810cc3ca1afd7c75074ead45e6e5a,smd_2022_6D02,Ronald Collins,366,0.6365217391304347,1.0,True,False,180.0,0.31304347826086953,3,575
11412.0,aafad0b60eda51c709805ba614322a71d494014ee908d9fd8684cff2,smd_2022_6D02,Tom Seidman,186,0.3234782608695652,2.0,False,False,-180,-0.31304347826086953,3,575
,fc180ea284dff1c7cedc03a7509265a015755a7b6b7e0c1a61671b9a,smd_2022_6D02,Write-in,23,0.04,3.0,False,False,-343,-0.5965217391304347,3,575
10204.0,ac2cf6da5a33ae20f9f93dddaf0b64ed65b5e8abe32a4a2d44634ae7,smd_2022_6D03,Gail Fast,542,0.9458987783595113,1.0,True,False,511.0,0.8917975567190226,2,573
,b18b851c816a06c1dc385fe592ed19367480386c6c81c3eeb7521df9,smd_2022_6D03,Write-in,31,0.05410122164048865,2.0,False,False,-511,-0.8917975567190226,2,573
,dca3cec87fa3967d84c5ddd2b67da338e4444df25e876b1f030093b9,smd_2022_6D04,Write-in,82,1.0,1.0,True,True,0,0.0,1,82
11419.0,979587133aae444c3b633df8a9b2dfd226fbc9cf8e729f5cc8d6f35e,smd_2022_6D05,Ashton Rohmer,399,0.9614457831325302,1.0,True,False,383.0,0.9228915662650603,2,415
,cb5e790293188bad4cacdd27a4d6b9a6bf9dbc21564e6121fe5fdbe5,smd_2022_6D05,Write-in,16,0.03855421686746988,2.0,False,False,-383,-0.9228915662650603,2,415
11560.0,569fe91b0f80bb45e54f62c4cb67ae89b229df4eaa833f84aedb462d,smd_2022_6D06,Bruce Levine,699,0.9601648351648352,1.0,True,False,670.0,0.9203296703296704,2,728
,ad54a4c0cd5db3d326215b700e50e1026d84762ee6e4f3b3e6c18ce7,smd_2022_6D06,Write-in,29,0.03983516483516483,2.0,False,False,-670,-0.9203296703296704,2,728
10208.0,7cbc34ac9d19e3fd2e07247cb187669fb0558b21f2e5c2f21df1b964,smd_2022_6D07,"Fredrica (""RIKKI"") Kramer",705,0.9618008185538881,1.0,True,False,677.0,0.9236016371077762,2,733
,7a44d751b12e2969299b6b3760695c77cf80d5a8062fa4ed8b9c988a,smd_2022_6D07,Write-in,28,0.03819918144611187,2.0,False,False,-677,-0.9236016371077762,2,733
10209.0,11108c853031a8c8c64a716d59dc878ac589ba5988156ff13ea00d09,smd_2022_6D08,Rhonda Natalie Hamilton,500,0.9784735812133072,1.0,True,False,489.0,0.9569471624266144,2,511
,25f53cdbe293d3e2b20cb69f2169f77ffe849f1f67e6138581eedb9b,smd_2022_6D08,Write-in,11,0.021526418786692758,2.0,False,False,-489,-0.9569471624266144,2,511
11418.0,9f5b1047d07edbc767285fdb297ddd3cde279e757bd50bd8929b068c,smd_2022_6E01,Chris Hart,358,0.9781420765027322,1.0,True,False,350.0,0.9562841530054644,2,366
,010b639fda641d4f60a003fa189c73053a0bc6f97f418c31ac0feb74,smd_2022_6E01,Write-in,8,0.02185792349726776,2.0,False,False,-350,-0.9562841530054644,2,366
,80489f6b7b8b4c6afa7df0fc599c9a477e0a228cd487a274844db3f1,smd_2022_6E02,Write-in,85,1.0,1.0,True,True,0,0.0,1,85
10217.0,206944e37fb55c48134c37f3c6cf67d630be0b18278eb564539e2197,smd_2022_6E03,Kevin M. Rogers,272,0.9611307420494699,1.0,True,False,261.0,0.9222614840989398,2,283
,ac02ba1d4e254347084a637f38672d4915364fa1b18dafa891061fda,smd_2022_6E03,Write-in,11,0.038869257950530034,2.0,False,False,-261,-0.9222614840989398,2,283
10513.0,98a6a407bc50cbc67860f0d06a49ce60d207123ea3df843dba16352a,smd_2022_6E04,Denise E. Blackson,260,0.9811320754716981,1.0,True,False,255.0,0.9622641509433962,2,265
,2d25f2802aaa6e9f50d78e2e7515beada8a749e75c1749bc793b0108,smd_2022_6E04,Write-in,5,0.018867924528301886,2.0,False,False,-255,-0.9622641509433962,2,265
,7836a758e1c92a7c82e4c52fd0cd1c8bdae776ca0f137f1accf5e394,smd_2022_6E05,Write-in,51,1.0,1.0,True,True,0,0.0,1,51
,b668dbed724bd04392bb23d4d7bc7085beef8018b910c391e492c611,smd_2022_6E06,Write-in,86,1.0,1.0,True,True,0,0.0,1,86
,897753152e83a41e2e54e8641a94bd0ada14c289d4049f884faa5bf7,smd_2022_6E07,Write-in,41,1.0,1.0,True,True,0,0.0,1,41
11539.0,e555947d6ad392e35e06ddc48a14de57be119b096b2df9d00ec5d7f6,smd_2022_6E08,Misu Tasnim,278,0.9686411149825784,1.0,True,False,269.0,0.9372822299651569,2,287
,a918a1f9dc22fd876c5898b61112f10d73347125a12199688c05495e,smd_2022_6E08,Write-in,9,0.0313588850174216,2.0,False,False,-269,-0.9372822299651569,2,287
,ae7b6fbcac7984aa0fd326bfb213d6b9103c279cd1ab57ff4673711a,smd_2022_6E09,Write-in,115,1.0,1.0,True,True,0,0.0,1,115
10452.0,c30c8c501a74543fcd104a200f316174483dcd8d5f572b6cd1a0da83,smd_2022_7B01,John F. Adams,350,0.9408602150537635,1.0,True,False,328.0,0.881720430107527,2,372
,ab6526981aa01815fe3e164368d776a655993ce5bfeacabc51f5b5d0,smd_2022_7B01,Write-in,22,0.05913978494623656,2.0,False,False,-328,-0.881720430107527,2,372
11507.0,4056dde66782d145930350c1a5860ead4267eab4da5b31b55ef27fa6,smd_2022_7B02,Jamaal Maurice Pearsall,680,0.9590973201692524,1.0,True,False,651.0,0.9181946403385048,2,709
,5458b917810b9b97ea0d6028969e46dd4d3766cdb64ffa24fd8e2e50,smd_2022_7B02,Write-in,29,0.04090267983074753,2.0,False,False,-651,-0.9181946403385048,2,709
10624.0,af88cbca46477dc3054ca578b9fc6156306bf27e4b2eda5f164a5d85,smd_2022_7B03,Travis R. Swanson,378,0.9717223650385605,1.0,True,False,367.0,0.9434447300771209,2,389
,ec00134c2e3cb17d59f6095f30951496d2af9234a17de9bd5502b279,smd_2022_7B03,Write-in,11,0.028277634961439587,2.0,False,False,-367,-0.9434447300771209,2,389
10224.0,6aef0ccb23c23849e33b7f9427c735ed8d31e384a3e0ecf78700a4d5,smd_2022_7B04,D.L. Humphrey,385,0.6672443674176777,1.0,True,False,208.0,0.36048526863084923,3,577
10585.0,d83758747f4f5b853bf5d1d597c87fa3a9d654e3c132e74611ed5a86,smd_2022_7B04,"David ""DR"" Retland",177,0.30675909878682844,2.0,False,False,-208,-0.36048526863084923,3,577
,21956034131188865366e1e83edb4bbc9948620ad6ffdc760f47adc0,smd_2022_7B04,Write-in,15,0.025996533795493933,3.0,False,False,-370,-0.6412478336221837,3,577
10400.0,81bd5f786a8dc06fc69e9ba91df0e706d1ff183e989d4875587c2839,smd_2022_7B05,Donna Robinson,469,0.9770833333333333,1.0,True,False,458.0,0.9541666666666666,2,480
,6d9f45797b0f8431d3aabebd4c98a2ac2b8c93003f96cbc76caddb16,smd_2022_7B05,Write-in,11,0.022916666666666665,2.0,False,False,-458,-0.9541666666666666,2,480
10547.0,844af0872c630eb75b477711e1a1a762b286aaebb12d6ccd622ff667,smd_2022_7B06,Kelvin Earl Brown,669,0.9709724238026125,1.0,True,False,649.0,0.941944847605225,2,689
,87ef5b6caae304ddbc840aee1f321bbe0c665ad546b68c74afa932f3,smd_2022_7B06,Write-in,20,0.02902757619738752,2.0,False,False,-649,-0.941944847605225,2,689
,70e137e2669ca4b7467db3d7c40abf4eaca749ed0ab9f81d27bda54f,smd_2022_7B07,Write-in,160,1.0,1.0,True,True,0,0.0,1,160
,3644a8d624e0cc76d05d5136865709ed500724525b8aa93706945ef6,smd_2022_7B08,Write-in,132,1.0,1.0,True,True,0,0.0,1,132
11393.0,659ba85689b42b5a4966e580b58f6e87b12862c018411335a5c88452,smd_2022_7B09,Michelle Hammond,140,0.5533596837944664,1.0,True,False,77.0,0.30434782608695654,4,253
11561.0,9d2f932a2e038fc61f520735e1b303ed7b5807a7478768a25c7670be,smd_2022_7B09,Pauline B. Scott,63,0.2490118577075099,2.0,False,False,-77,-0.30434782608695654,4,253
10418.0,dd002c16869dbda98f4c26ee5e64a8d2082b2b4316513130bd42fea5,smd_2022_7B09,Racquel Codling,41,0.16205533596837945,3.0,False,False,-99,-0.391304347826087,4,253
,3ee1b1130125e732ee0db7426e5a07f7df315b72540394ce0a8d1754,smd_2022_7B09,Write-in,9,0.03557312252964427,4.0,False,False,-131,-0.5177865612648221,4,253
11588.0,d4206c00acffeb2ca0d28aa1316d3fc4e5f1dda94ff5bcd60a381069,smd_2022_7C01,Brian A. Glover,251,0.9227941176470589,1.0,True,False,230.0,0.8455882352941178,2,272
,7d65797f93ab1130d786f73b30c46b0a8ff581e6ab51ea64aba5bd87,smd_2022_7C01,Write-in,21,0.07720588235294118,2.0,False,False,-230,-0.8455882352941178,2,272
10172.0,83f94487893ab42353d33a759254a17124106f1c9a3e14fe72246503,smd_2022_7C02,Patricia Williams,340,0.96045197740113,1.0,True,False,326.0,0.92090395480226,2,354
,a73a8fdf4af716f6a36a572c8f2d39b58e824ca6afb41c7c2bcb1e40,smd_2022_7C02,Write-in,14,0.03954802259887006,2.0,False,False,-326,-0.92090395480226,2,354
,def5124169f95b2701ba54bcbf867f9692649ff3c4ba8157b25e08df,smd_2022_7C03,Write-in,109,1.0,1.0,True,True,0,0.0,1,109
10227.0,cca02dff0ab960320376773aba8e11d8071161aecbf4abd14b971ca6,smd_2022_7C04,Anthony Lorenzo Green,407,0.9377880184331797,1.0,True,False,380.0,0.8755760368663594,2,434
,27e22b43c662fea8d8cad809089e32aefe1c79e8f2bd1c27d5763827,smd_2022_7C04,Write-in,27,0.06221198156682028,2.0,False,False,-380,-0.8755760368663594,2,434
11496.0,1004c264e49d4f500f9800edef7c8462df6ba610027caf06965ae90b,smd_2022_7C05,Shirley A. Boykins,137,0.35038363171355497,1.0,True,False,6.0,0.015345268542199475,4,391
10228.0,14aa7fc52dfb6f9eb240f672185585e9fc01616fb909030788a9b9d9,smd_2022_7C05,Mary L. Gaffney,131,0.3350383631713555,2.0,False,False,-6,-0.015345268542199475,4,391
11563.0,f0f70128a59d174e1b48c2ec7ecbfa9a124ffd611df981a0db393d19,smd_2022_7C05,Malik M. Lloyd,110,0.2813299232736573,3.0,False,False,-27,-0.06905370843989767,4,391
,c5efd0b0d15e999690531cb404ae6111dd941ea2add8845fa10ff3b4,smd_2022_7C05,Write-in,13,0.03324808184143223,4.0,False,False,-124,-0.3171355498721227,4,391
,d084c4eab2bcc7291caa9051ac62b5da307de2a03e6cc70502254d28,smd_2022_7C06,Write-in,147,1.0,1.0,True,True,0,0.0,1,147
10230.0,71b53b380630ddf2508889300cabccc3f850c3ad7e75175289f9c00a,smd_2022_7C07,Antawan Holmes,277,0.5463510848126233,1.0,True,False,52.0,0.10256410256410259,3,507
10233.0,eb59525e47308fd9ffd1c0d17126eae73c1bb509a93fe8356bd9cbd5,smd_2022_7C07,Dorothy Douglas,225,0.4437869822485207,2.0,False,False,-52,-0.10256410256410259,3,507
,0bf2a3e04b156d2345e083300bb2c5e3149d5171b3198383ded57407,smd_2022_7C07,Write-in,5,0.009861932938856016,3.0,False,False,-272,-0.5364891518737672,3,507
10549.0,9b810aaf102f03091377c7a6781c6168960aaaef7e3563d750d720b8,smd_2022_7C08,Kimberly Martin,401,0.802,1.0,True,False,306.0,0.6120000000000001,3,500
11564.0,19f5f16ba6392eb59d70c1d743f16ddb62c35af4dd4c7aab707601d5,smd_2022_7C08,David Ford,95,0.19,2.0,False,False,-306,-0.6120000000000001,3,500
,cbc541078c6192459cc76de95e828bb8aa4b436983f5a5c46961a354,smd_2022_7C08,Write-in,4,0.008,3.0,False,False,-397,-0.794,3,500
11519.0,bf5002b78106827c1435abf60485b5d3d21edaf487205dca640faaa0,smd_2022_7C09,Carrie N. Brown,226,0.5824742268041238,1.0,True,False,78.0,0.2010309278350516,3,388
11390.0,82296f9a9da4b3876ad137dfc3259c4307a5b3d03c7992c31d9d2e0e,smd_2022_7C09,Venola Rolle,148,0.38144329896907214,2.0,False,False,-78,-0.2010309278350516,3,388
,b957e3f4081bad46009526e6367506ac4d1e68cea92d67303b0e1097,smd_2022_7C09,Write-in,14,0.03608247422680412,3.0,False,False,-212,-0.5463917525773196,3,388
10232.0,3716d4f58c75ba5a2444811755ce85c27fd34d46e2302adc2cc3af3c,smd_2022_7D01,Siraaj Hasan,335,0.9598853868194842,1.0,True,False,321.0,0.9197707736389684,2,349
,685bd8c4441391cdf85ed11e8f81ead4b362f625cc98450d702b4425,smd_2022_7D01,Write-in,14,0.04011461318051576,2.0,False,False,-321,-0.9197707736389684,2,349
,cfffa95b354f652db3a9aa289df6840f63b77de1b25076225c8a9540,smd_2022_7D02,Write-in,46,1.0,1.0,True,True,0,0.0,1,46
,499cfa00b4f309bc6b1906e72bc3c24cbc16c1f200ed0339a5237741,smd_2022_7D03,Write-in,72,1.0,1.0,True,True,0,0.0,1,72
10410.0,1bdda976ba08dc7cec94209360f0b69210b31b99f6954c18378112fe,smd_2022_7D04,Milton Hardy,601,0.9693548387096774,1.0,True,False,582.0,0.9387096774193548,2,620
,9796215d3ae063b7181b2286345d4b1dd8e36c383c2ed25ad5df88ea,smd_2022_7D04,Write-in,19,0.03064516129032258,2.0,False,False,-582,-0.9387096774193548,2,620
11391.0,a85f4e3e4ed3835c88b19cfde64496cc2ac58a6d9313eea0e66f30c7,smd_2022_7D05,Ebony Payne,583,0.9765494137353434,1.0,True,False,569.0,0.9530988274706869,2,597
,0c348d6635192321a531445f8bcb2bc31316c836fb7c926df95aac44,smd_2022_7D05,Write-in,14,0.023450586264656615,2.0,False,False,-569,-0.9530988274706869,2,597
11392.0,f23e4bba216572c51c5fbc885e7dde9e3860b3ec657d4f594877f788,smd_2022_7D06,Marc Friend,365,0.958005249343832,1.0,True,False,349.0,0.916010498687664,2,381
,b783747cc1e201c8510578b4532902388896f348e8c6f5ea90b40b2b,smd_2022_7D06,Write-in,16,0.04199475065616798,2.0,False,False,-349,-0.916010498687664,2,381
,9377761c987772f076c39050828998a695c2532cabf54a00e203bfa6,smd_2022_7D07,Write-in,275,1.0,1.0,True,True,0,0.0,1,275
10188.0,0f4010ae2f898c059d56bb70af69a46d29ad9f58e31a59c7c576f455,smd_2022_7D08,Brian Alcorn,483,0.9564356435643564,1.0,True,False,461.0,0.9128712871287128,2,505
,a8f05a4986dba6dce0f3c20ddf08831888661add26e203d96035b375,smd_2022_7D08,Write-in,22,0.04356435643564356,2.0,False,False,-461,-0.9128712871287128,2,505
11355.0,4e588b3137fb3235a46ef2c013f49b82ee54dcf777cbc9b3f3d6864c,smd_2022_7D09,Ashley Schapitl,397,0.5438356164383562,1.0,True,False,79.0,0.10821917808219184,3,730
11367.0,72a04fa2e38459defa28116ca4b0b3aab267e45d60b79cbea1d61e76,smd_2022_7D09,Shane Seger,318,0.43561643835616437,2.0,False,False,-79,-0.10821917808219184,3,730
,ce38ef5967e98ec6c3f0fc748ed89d82f6d2ad33e8417bce9fbc00e4,smd_2022_7D09,Write-in,15,0.02054794520547945,3.0,False,False,-382,-0.5232876712328768,3,730
10565.0,5793d261f3a4dcbb4b9a6c3888c1a3b0d513cfe569047bbf4d9fe44c,smd_2022_7D10,Alison Horn,578,0.857566765578635,1.0,True,False,482.0,0.71513353115727,2,674
,17729712590866a195d96f3667005ed91b406f5f720fde018a1e0271,smd_2022_7D10,Write-in,96,0.142433234421365,2.0,False,False,-482,-0.71513353115727,2,674
,0dc8f7566bab37f4fef6232aeec5df5d845e23cfd65b8045a1016ae7,smd_2022_7E01,Write-in,145,1.0,1.0,True,True,0,0.0,1,145
,e39b95438252606e930c45ec6a58f478e4574b88c943d6cf2a78853f,smd_2022_7E02,Write-in,107,1.0,1.0,True,True,0,0.0,1,107
11619.0,067c12ee1714de5f02506aa23fc4e9f779695582c7120dfcabc26b1d,smd_2022_7E03,Beverly F. Smith,247,0.96484375,1.0,True,False,238.0,0.9296875,2,256
,0bd4cbfb6504b35ef0c48d6cbb27a464aa29101140e0962b76a973dd,smd_2022_7E03,Write-in,9,0.03515625,2.0,False,False,-238,-0.9296875,2,256
10412.0,5322194826be79d195ab489478b42dd9cd2f204113bd0fb51c6673a5,smd_2022_7E04,Natasha Dupee,425,0.963718820861678,1.0,True,False,409.0,0.9274376417233561,2,441
,23178c0f26c51dbcdfaab520bebd4c45a8df721f9036f317d9621400,smd_2022_7E04,Write-in,16,0.036281179138321996,2.0,False,False,-409,-0.9274376417233561,2,441
